UNITID,uni_total_enrollment,uni_total_nonresident_enrollment,uni_undergrad_enrollment,uni_undergrad_nonresident_enrollment,uni_graduate_enrollment,uni_graduate_nonresident_enrollment,uni_total_nonresident_pct,uni_undergrad_nonresident_pct,uni_graduate_nonresident_pct
137120,1116,0,1116.0,0.0,,,0.0,0.0,
137209,15390,342,15390.0,342.0,,,2.2222222222222223,2.2222222222222223,
137245,1573,0,1573.0,0.0,,,0.0,0.0,
137272,79,6,78.0,6.0,1.0,0.0,7.59493670886076,7.6923076923076925,0.0
137281,7927,44,7927.0,44.0,,,0.5550649678314621,0.5550649678314621,
137315,2880,43,2880.0,43.0,,,1.4930555555555556,1.4930555555555556,
137351,49622,5316,38525.0,3032.0,11097.0,2284.0,10.712990205957034,7.8702141466580136,20.582139316932505
137476,7652,456,4486.0,323.0,3166.0,133.0,5.9592263460533195,7.200178332590281,4.200884396715098
137546,3775,249,2349.0,211.0,1426.0,38.0,6.596026490066226,8.98254576415496,2.664796633941094
137564,11510,910,10172.0,769.0,1338.0,141.0,7.90616854908775,7.5599685410931965,10.538116591928251
137591,321,0,321.0,0.0,,,0.0,0.0,
137713,250,2,250.0,2.0,,,0.8,0.8,
137759,12455,273,12455.0,273.0,,,2.1918908069048575,2.1918908069048575,
137777,28,1,27.0,0.0,1.0,1.0,3.571428571428571,0.0,100.0
137847,11433,676,10598.0,499.0,835.0,177.0,5.912708825330185,4.708435553878091,21.19760479041916
137856,201,0,201.0,0.0,,,0.0,0.0,
137865,494,5,494.0,5.0,,,1.0121457489878543,1.0121457489878543,
137953,427,6,406.0,6.0,21.0,0.0,1.405152224824356,1.477832512315271,0.0
137962,152,1,152.0,1.0,,,0.6578947368421052,0.6578947368421052,
138187,47425,3363,47425.0,3363.0,,,7.0911966262519766,7.0911966262519766,
138275,900,42,803.0,40.0,97.0,2.0,4.666666666666667,4.9813200498132,2.0618556701030926
138284,157,0,157.0,0.0,,,0.0,0.0,
138293,878,112,833.0,111.0,45.0,1.0,12.756264236902052,13.325330132052821,2.2222222222222223
138309,3121,0,3121.0,0.0,,,0.0,0.0,
138354,14822,582,9970.0,292.0,4852.0,290.0,3.92659560113345,2.9287863590772316,5.976916735366859
138372,1266,0,1266.0,0.0,,,0.0,0.0,
138479,960,0,960.0,0.0,,,0.0,0.0,
138488,2912,308,2912.0,308.0,,,10.576923076923077,10.576923076923077,
138497,278,0,278.0,0.0,,,0.0,0.0,
138558,3825,26,3825.0,26.0,,,0.6797385620915033,0.6797385620915033,
138600,1079,25,843.0,23.0,236.0,2.0,2.3169601482854496,2.7283511269276395,0.847457627118644
138655,521,0,521.0,0.0,,,0.0,0.0,
138664,117,0,117.0,0.0,,,0.0,0.0,
138682,2719,12,2719.0,12.0,,,0.4413387274733358,0.4413387274733358,
138716,6768,28,6154.0,18.0,614.0,10.0,0.41371158392434987,0.29249268768280795,1.6286644951140066
138761,496,7,496.0,7.0,,,1.411290322580645,1.411290322580645,
138822,515,0,515.0,0.0,,,0.0,0.0,
138840,4498,61,4498.0,61.0,,,1.3561582925744775,1.3561582925744775,
138868,2260,17,1997.0,15.0,263.0,2.0,0.7522123893805309,0.7511266900350526,0.7604562737642585
138901,1549,17,1549.0,17.0,,,1.0974822466107166,1.0974822466107166,
138929,379,1,,,379.0,1.0,0.2638522427440633,,0.2638522427440633
138947,4252,29,3618.0,11.0,634.0,18.0,0.6820319849482597,0.30403537866224434,2.8391167192429023
138956,4455,19,4455.0,19.0,,,0.4264870931537598,0.4264870931537598,
139144,2484,12,2254.0,12.0,230.0,0.0,0.4830917874396135,0.5323868677905945,0.0
139153,359,12,138.0,5.0,221.0,7.0,3.3426183844011144,3.6231884057971016,3.167420814479638
139199,2436,67,1273.0,62.0,1163.0,5.0,2.750410509031199,4.870384917517675,0.4299226139294927
139205,1338,97,1234.0,37.0,104.0,60.0,7.249626307922272,2.99837925445705,57.692307692307686
139250,3468,47,3468.0,47.0,,,1.3552479815455594,1.3552479815455594,
139278,6940,32,6940.0,32.0,,,0.46109510086455335,0.46109510086455335,
139311,6163,88,5551.0,62.0,612.0,26.0,1.4278760343988317,1.1169158710142317,4.248366013071895
139348,127,19,,,127.0,19.0,14.960629921259844,,14.960629921259844
139357,3307,16,3307.0,16.0,,,0.48382219534321136,0.48382219534321136,
139366,7913,159,6123.0,84.0,1790.0,75.0,2.009351699734614,1.3718765311121999,4.189944134078212
139384,7282,40,7282.0,40.0,,,0.549299642955232,0.549299642955232,
139393,1100,40,1087.0,40.0,13.0,0.0,3.6363636363636362,3.6798528058877644,0.0
139463,5135,63,5135.0,63.0,,,1.2268743914313536,1.2268743914313536,
139506,67,0,67.0,0.0,,,0.0,0.0,
139579,716,2,270.0,0.0,446.0,2.0,0.27932960893854747,0.0,0.4484304932735426
139621,1820,7,1820.0,7.0,,,0.38461538461538464,0.38461538461538464,
139630,950,115,886.0,112.0,64.0,3.0,12.105263157894736,12.641083521444695,4.6875
139658,15175,2792,7407.0,1238.0,7768.0,1554.0,18.39868204283361,16.713919265559607,20.005149330587024
139700,5382,44,5382.0,44.0,,,0.8175399479747306,0.8175399479747306,
139719,2897,34,2699.0,4.0,198.0,30.0,1.173627890921643,0.14820303816228234,15.151515151515152
139746,61,0,61.0,0.0,,,0.0,0.0,
139755,53363,13496,20591.0,1628.0,32772.0,11868.0,25.29093191911999,7.9063668593074645,36.21384108385207
139764,3700,210,3024.0,154.0,676.0,56.0,5.675675675675676,5.092592592592593,8.284023668639055
139861,7097,47,6006.0,44.0,1091.0,3.0,0.6622516556291391,0.7326007326007326,0.27497708524289644
139931,27423,597,23541.0,327.0,3882.0,270.0,2.1770047040805163,1.3890658850516122,6.9551777434312205
139940,34944,2902,27415.0,1154.0,7529.0,1748.0,8.304716117216117,4.209374430056538,23.21689467392748
139959,43146,2466,32399.0,435.0,10747.0,2031.0,5.715477680433876,1.3426340319145653,18.898297199218387
139968,3179,8,3179.0,8.0,,,0.2516514627241271,0.2516514627241271,
139986,6185,28,6185.0,28.0,,,0.45270816491511723,0.45270816491511723,
139995,338,0,338.0,0.0,,,0.0,0.0,
140003,156,0,156.0,0.0,,,0.0,0.0,
140012,11166,248,11166.0,248.0,,,2.2210281210818557,2.2210281210818557,
140146,60,0,,,60.0,0.0,0.0,,0.0
140234,813,9,651.0,9.0,162.0,0.0,1.107011070110701,1.3824884792626728,0.0
140243,6908,71,6908.0,71.0,,,1.0277938621887666,1.0277938621887666,
140252,2714,231,899.0,154.0,1815.0,77.0,8.511422254974207,17.130144605116797,4.242424242424243
140331,11156,169,11156.0,169.0,,,1.5148798852635352,1.5148798852635352,
140340,435,0,387.0,0.0,48.0,0.0,0.0,0.0,0.0
140447,9196,384,4690.0,124.0,4506.0,260.0,4.175728577642453,2.6439232409381663,5.770084332001776
140553,2847,10,2847.0,10.0,,,0.3512469265893923,0.3512469265893923,
140562,967,0,,,967.0,0.0,0.0,,0.0
140571,432,0,432.0,0.0,,,0.0,0.0,
140678,2599,9,2599.0,9.0,,,0.34628703347441325,0.34628703347441325,
140696,1425,43,1396.0,43.0,29.0,0.0,3.017543859649123,3.080229226361032,0.0
140720,390,0,390.0,0.0,,,0.0,0.0,
140818,1857,11,1159.0,11.0,698.0,0.0,0.5923532579429186,0.9490940465918896,0.0
140827,65,4,65.0,4.0,,,6.153846153846154,6.153846153846154,
140872,1233,57,1129.0,52.0,104.0,5.0,4.622871046228711,4.605845881310895,4.807692307692308
140942,3942,45,3942.0,45.0,,,1.141552511415525,1.141552511415525,
140951,18550,3841,15552.0,2207.0,2998.0,1634.0,20.70619946091644,14.191100823045266,54.503002001334224
140960,3193,64,2966.0,58.0,227.0,6.0,2.0043845912934546,1.9554956169925826,2.643171806167401
140988,1318,27,1203.0,27.0,115.0,0.0,2.04855842185129,2.2443890274314215,0.0
141006,1795,21,1795.0,21.0,,,1.16991643454039,1.16991643454039,
141060,3417,16,3417.0,16.0,,,0.46824700029265437,0.46824700029265437,
141167,1471,29,1022.0,26.0,449.0,3.0,1.9714479945615229,2.5440313111545985,0.6681514476614699
141185,3067,85,3013.0,85.0,54.0,0.0,2.7714378871861753,2.8211085297046132,0.0
141237,2615,15,2524.0,13.0,91.0,2.0,0.5736137667304015,0.5150554675118859,2.197802197802198
141255,4466,15,4466.0,15.0,,,0.33587102552619796,0.33587102552619796,
141264,10262,131,7166.0,94.0,3096.0,37.0,1.2765542779185344,1.3117499302260676,1.1950904392764856
141325,531,48,496.0,47.0,35.0,1.0,9.03954802259887,9.475806451612904,2.857142857142857
141334,14337,195,9103.0,124.0,5234.0,71.0,1.360117179326219,1.3621882895748654,1.3565150936186474
141361,1457,69,1451.0,69.0,6.0,0.0,4.735758407687028,4.755341144038594,0.0
141486,2709,12,1831.0,6.0,878.0,6.0,0.4429678848283499,0.3276897870016384,0.683371298405467
141565,2668,116,2292.0,103.0,376.0,13.0,4.3478260869565215,4.493891797556719,3.4574468085106385
141574,20028,1236,15375.0,551.0,4653.0,685.0,6.171360095865787,3.5837398373983738,14.721684934450893
141608,85,0,85.0,0.0,,,0.0,0.0,
141644,4921,314,3533.0,268.0,1388.0,46.0,6.380816907132697,7.585621285026889,3.314121037463977
141680,3342,35,3342.0,35.0,,,1.0472770795930582,1.0472770795930582,
141796,5914,373,5914.0,373.0,,,6.307067974298275,6.307067974298275,
141802,1335,23,1335.0,23.0,,,1.7228464419475655,1.7228464419475655,
141811,6471,85,6471.0,85.0,,,1.3135527739143873,1.3135527739143873,
141839,2792,41,2792.0,41.0,,,1.4684813753581663,1.4684813753581663,
141981,2814,11,2814.0,11.0,,,0.39090262970859985,0.39090262970859985,
141990,2765,18,2765.0,18.0,,,0.650994575045208,0.650994575045208,
142054,478,2,478.0,2.0,,,0.41841004184100417,0.41841004184100417,
142090,94,2,94.0,2.0,,,2.127659574468085,2.127659574468085,
142115,27198,371,23983.0,160.0,3215.0,211.0,1.364070887565262,0.6671392236167285,6.56298600311042
142179,3013,0,3013.0,0.0,,,0.0,0.0,
142276,13061,367,10834.0,221.0,2227.0,146.0,2.8098920450195237,2.03987446926343,6.55590480466996
142285,12286,830,9574.0,539.0,2712.0,291.0,6.755656845189646,5.629830791727596,10.730088495575222
142294,1090,121,1041.0,119.0,49.0,2.0,11.100917431192661,11.431316042267051,4.081632653061225
142328,3801,53,3793.0,53.0,8.0,0.0,1.3943699026571954,1.3973108357500659,0.0
142407,88,1,88.0,1.0,,,1.1363636363636365,1.1363636363636365,
142443,4585,51,4585.0,51.0,,,1.1123227917121048,1.1123227917121048,
142461,1635,28,1043.0,19.0,592.0,9.0,1.7125382262996942,1.821668264621285,1.5202702702702704
142489,70,0,70.0,0.0,,,0.0,0.0,
142522,45585,1301,45585.0,1301.0,,,2.8540089941866844,2.8540089941866844,
142559,10176,48,10176.0,48.0,,,0.4716981132075472,0.4716981132075472,
142832,1631,2,9.0,0.0,1622.0,2.0,0.1226241569589209,0.0,0.12330456226880394
142957,29,3,18.0,3.0,11.0,0.0,10.344827586206897,16.666666666666664,0.0
143048,3394,987,2805.0,783.0,589.0,204.0,29.080730701237478,27.9144385026738,34.63497453310696
143084,2570,507,2522.0,507.0,48.0,0.0,19.72762645914397,20.103092783505154,0.0
143118,5923,31,4106.0,30.0,1817.0,1.0,0.5233834205639034,0.7306380905991232,0.0550357732526142
143215,8492,28,8492.0,28.0,,,0.3297220913801225,0.3297220913801225,
143233,61,2,,,61.0,2.0,3.278688524590164,,3.278688524590164
143279,4001,47,4001.0,47.0,,,1.1747063234191453,1.1747063234191453,
143288,513,0,513.0,0.0,,,0.0,0.0,
143297,193,0,179.0,0.0,14.0,0.0,0.0,0.0,0.0
143358,4777,352,3596.0,86.0,1181.0,266.0,7.3686414067406325,2.39154616240267,22.52328535139712
143376,191,0,191.0,0.0,,,0.0,0.0,
143464,82,0,82.0,0.0,,,0.0,0.0,
143473,51,0,51.0,0.0,,,0.0,0.0,
143491,64,0,64.0,0.0,,,0.0,0.0,
143552,33,0,33.0,0.0,,,0.0,0.0,
143613,1603,0,1603.0,0.0,,,0.0,0.0,
143659,210,57,,,210.0,57.0,27.142857142857142,,27.142857142857142
143853,2567,52,,,2567.0,52.0,2.025710946630308,,2.025710946630308
143978,1100,48,21.0,0.0,1079.0,48.0,4.363636363636364,0.0,4.448563484708063
144005,2238,149,1501.0,43.0,737.0,106.0,6.6577301161751565,2.8647568287808127,14.382632293080055
144014,215,4,,,215.0,4.0,1.8604651162790697,,1.8604651162790697
144050,18566,5956,7598.0,1348.0,10968.0,4608.0,32.080146504362816,17.74151092392735,42.01312910284464
144157,3274,17,3274.0,17.0,,,0.5192425167990227,0.5192425167990227,
144166,9303,104,9303.0,104.0,,,1.1179189508760614,1.1179189508760614,
144175,3137,15,3137.0,15.0,,,0.4781638508128785,0.4781638508128785,
144184,6839,90,6839.0,90.0,,,1.3159818686942537,1.3159818686942537,
144193,6296,15,6296.0,15.0,,,0.23824650571791614,0.23824650571791614,
144209,6121,147,6121.0,147.0,,,2.4015683711811797,2.4015683711811797,
144218,7798,81,7798.0,81.0,,,1.038727878943319,1.038727878943319,
144281,5570,282,5422.0,236.0,148.0,46.0,5.062836624775584,4.352637403172261,31.08108108108108
144351,4770,279,1368.0,13.0,3402.0,266.0,5.849056603773585,0.9502923976608186,7.818930041152264
144564,2297,1,2297.0,1.0,,,0.043535045711798,0.043535045711798,
144573,173,0,173.0,0.0,,,0.0,0.0,
144740,21210,2554,14188.0,567.0,7022.0,1987.0,12.04148986327204,3.996334930927544,28.29678154371974
144795,445,2,445.0,2.0,,,0.44943820224719105,0.44943820224719105,
144865,26224,653,26224.0,653.0,,,2.4900854179377667,2.4900854179377667,
144883,468,109,468.0,109.0,,,23.29059829059829,23.29059829059829,
144892,8505,663,6785.0,107.0,1720.0,556.0,7.79541446208113,1.5770081061164332,32.325581395348834
144944,10251,137,10251.0,137.0,,,1.336454980001951,1.336454980001951,
144962,3997,355,3213.0,128.0,784.0,227.0,8.88166124593445,3.9838157485216312,28.95408163265306
144971,527,6,527.0,6.0,,,1.1385199240986716,1.1385199240986716,
145099,278,0,278.0,0.0,,,0.0,0.0,
145239,200,0,200.0,0.0,,,0.0,0.0,
145275,313,70,,,313.0,70.0,22.364217252396166,,22.364217252396166
145309,41,0,41.0,0.0,,,0.0,0.0,
145336,4397,627,2572.0,56.0,1825.0,571.0,14.259722538094156,2.177293934681182,31.28767123287671
145354,40,0,40.0,0.0,,,0.0,0.0,
145372,1104,122,986.0,122.0,118.0,0.0,11.05072463768116,12.373225152129818,0.0
145406,490,3,490.0,3.0,,,0.6122448979591837,0.6122448979591837,
145424,55,0,55.0,0.0,,,0.0,0.0,
145433,136,0,136.0,0.0,,,0.0,0.0,
145497,182,5,182.0,5.0,,,2.7472527472527473,2.7472527472527473,
145521,1360,49,1360.0,49.0,,,3.602941176470588,3.602941176470588,
145558,2021,23,,,2021.0,23.0,1.1380504700643246,,1.1380504700643246
145600,33906,4189,22495.0,1809.0,11411.0,2380.0,12.35474547277768,8.041787063791954,20.85706774165279
145619,2917,98,1972.0,71.0,945.0,27.0,3.359616043880699,3.6004056795131847,2.857142857142857
145628,474,89,,,474.0,89.0,18.776371308016877,,18.776371308016877
145637,59238,13350,37140.0,5533.0,22098.0,7817.0,22.536209865289173,14.897684437264406,35.374242012851845
145646,1582,82,1582.0,82.0,,,5.183312262958281,5.183312262958281,
145682,7906,255,7906.0,255.0,,,3.225398431570959,3.225398431570959,
145691,942,36,937.0,36.0,5.0,0.0,3.821656050955414,3.84204909284952,0.0
145707,3726,0,3726.0,0.0,,,0.0,0.0,
145725,8834,4622,3135.0,556.0,5699.0,4066.0,52.320579578899704,17.73524720893142,71.34585014914897
145813,21546,613,19107.0,169.0,2439.0,444.0,2.845075652093196,0.8844925943371539,18.20418204182042
145831,2720,8,2720.0,8.0,,,0.29411764705882354,0.29411764705882354,
145886,121,0,,,121.0,0.0,0.0,,0.0
146205,3224,12,3224.0,12.0,,,0.37220843672456577,0.37220843672456577,
146278,1856,4,1856.0,4.0,,,0.21551724137931033,0.21551724137931033,
146296,14414,9,14414.0,9.0,,,0.06243929512973498,0.06243929512973498,
146339,960,209,718.0,66.0,242.0,143.0,21.770833333333332,9.192200557103064,59.09090909090909
146348,2564,36,2564.0,36.0,,,1.40405616224649,1.40405616224649,
146366,3669,0,3669.0,0.0,,,0.0,0.0,
146418,2969,12,2969.0,12.0,,,0.40417649040080833,0.40417649040080833,
146427,1136,304,1136.0,304.0,,,26.76056338028169,26.76056338028169,
146454,52,0,52.0,0.0,,,0.0,0.0,
146472,12530,321,12530.0,321.0,,,2.561851556264964,2.561851556264964,
146481,1837,358,1814.0,358.0,23.0,0.0,19.488296135002724,19.735391400220507,0.0
146490,196,6,,,196.0,6.0,3.061224489795918,,3.061224489795918
146506,3960,0,3960.0,0.0,,,0.0,0.0,
146533,66,0,66.0,0.0,,,0.0,0.0,
146603,4606,0,4606.0,0.0,,,0.0,0.0,
146612,7011,1397,4326.0,112.0,2685.0,1285.0,19.925830837255738,2.5889967637540456,47.8584729981378
146685,5677,0,5677.0,0.0,,,0.0,0.0,
146700,1539,0,1539.0,0.0,,,0.0,0.0,
146719,17384,545,12538.0,261.0,4846.0,284.0,3.1350667280257714,2.081671717977349,5.8605035080478745
146728,101,31,,,101.0,31.0,30.693069306930692,,30.693069306930692
146755,65,0,56.0,0.0,9.0,0.0,0.0,0.0,0.0
146807,60,0,60.0,0.0,,,0.0,0.0,
146816,310,0,310.0,0.0,,,0.0,0.0,
146977,125,8,,,125.0,8.0,6.4,,6.4
147004,9399,5,9399.0,5.0,,,0.05319714863283328,0.05319714863283328,
147013,2392,192,1757.0,179.0,635.0,13.0,8.02675585284281,10.187820147979512,2.047244094488189
147031,62,1,,,62.0,1.0,1.6129032258064515,,1.6129032258064515
147129,267,0,245.0,0.0,22.0,0.0,0.0,0.0,0.0
147244,1586,70,1495.0,66.0,91.0,4.0,4.4136191677175285,4.414715719063545,4.395604395604396
147341,713,4,713.0,4.0,,,0.5610098176718092,0.5610098176718092,
147369,2202,208,1547.0,127.0,655.0,81.0,9.44595821980018,8.209437621202326,12.366412213740457
147378,11296,108,11296.0,108.0,,,0.9560906515580737,0.9560906515580737,
147396,59,0,59.0,0.0,,,0.0,0.0,
147411,3562,0,3562.0,0.0,,,0.0,0.0,
147536,8915,536,4471.0,286.0,4444.0,250.0,6.012338754907459,6.396779244016998,5.625562556255625
147590,511,10,21.0,0.0,490.0,10.0,1.9569471624266144,0.0,2.0408163265306123
147642,31,0,31.0,0.0,,,0.0,0.0,
147660,3003,103,2454.0,102.0,549.0,1.0,3.4299034299034297,4.156479217603912,0.18214936247723132
147679,2557,279,1841.0,241.0,716.0,38.0,10.911224090731325,13.090711569799021,5.307262569832402
147697,315,1,,,315.0,1.0,0.31746031746031744,,0.31746031746031744
147703,15414,972,11348.0,201.0,4066.0,771.0,6.305955624756715,1.7712372224180473,18.96212493851451
147767,23856,5238,9399.0,1070.0,14457.0,4168.0,21.956740442655935,11.384189807426322,28.830324410320262
147776,5734,208,4226.0,91.0,1508.0,117.0,3.627485176142309,2.1533364884051114,7.758620689655173
147800,8329,466,8329.0,466.0,,,5.594909352863489,5.594909352863489,
147819,65,0,65.0,0.0,,,0.0,0.0,
147828,3339,56,2711.0,55.0,628.0,1.0,1.6771488469601679,2.028771670970122,0.15923566878980894
147916,6014,158,6014.0,158.0,,,2.627203192550715,2.627203192550715,
148007,2953,43,2953.0,43.0,,,1.4561462919065358,1.4561462919065358,
148016,339,139,339.0,139.0,,,41.00294985250738,41.00294985250738,
148098,53,0,53.0,0.0,,,0.0,0.0,
148131,1210,86,1072.0,76.0,138.0,10.0,7.107438016528926,7.08955223880597,7.246376811594203
148256,2015,0,2015.0,0.0,,,0.0,0.0,
148292,2388,2,2388.0,2.0,,,0.08375209380234507,0.08375209380234507,
148380,5978,26,5978.0,26.0,,,0.4349280695884911,0.4349280695884911,
148405,1241,94,983.0,78.0,258.0,16.0,7.574536663980661,7.934893184130214,6.2015503875969
148487,4281,668,2868.0,170.0,1413.0,498.0,15.603830880635366,5.92747559274756,35.24416135881104
148496,3803,20,2690.0,11.0,1113.0,9.0,0.5259006047856954,0.40892193308550184,0.8086253369272237
148511,2769,24,138.0,0.0,2631.0,24.0,0.8667388949079089,0.0,0.9122006841505131
148575,605,0,273.0,0.0,332.0,0.0,0.0,0.0,0.0
148584,3074,44,1343.0,40.0,1731.0,4.0,1.431359791802212,2.9784065524944157,0.2310803004043905
148593,132,0,126.0,0.0,6.0,0.0,0.0,0.0,0.0
148627,3485,0,3098.0,0.0,387.0,0.0,0.0,0.0,0.0
148654,4628,957,2309.0,82.0,2319.0,875.0,20.67847882454624,3.5513209181463834,37.731780940060375
148672,1467,4,1467.0,4.0,,,0.27266530334015,0.27266530334015,
148821,1156,0,1156.0,0.0,,,0.0,0.0,
148876,810,30,810.0,30.0,,,3.7037037037037033,3.7037037037037033,
148885,200,8,,,200.0,8.0,4.0,,4.0
148937,1446,4,1446.0,4.0,,,0.2766251728907331,0.2766251728907331,
148982,89,1,,,89.0,1.0,1.1235955056179776,,1.1235955056179776
148991,1247,1,1247.0,1.0,,,0.08019246190858059,0.08019246190858059,
149028,263,0,172.0,0.0,91.0,0.0,0.0,0.0,0.0
149204,59,0,59.0,0.0,,,0.0,0.0,
149222,11790,874,8553.0,158.0,3237.0,716.0,7.413061916878711,1.8473050391675436,22.119246215631758
149231,11893,948,8945.0,341.0,2948.0,607.0,7.971075422517447,3.8121855785354946,20.590230664857533
149310,115,110,115.0,110.0,,,95.65217391304348,95.65217391304348,
149329,91,0,78.0,0.0,13.0,0.0,0.0,0.0,0.0
149365,3818,0,3818.0,0.0,,,0.0,0.0,
149505,854,85,825.0,85.0,29.0,0.0,9.953161592505854,10.303030303030303,0.0
149514,869,202,55.0,0.0,814.0,202.0,23.24510932105869,0.0,24.815724815724817
149532,9842,112,9842.0,112.0,,,1.1379800853485065,1.1379800853485065,
149550,164,0,164.0,0.0,,,0.0,0.0,
149639,323,15,107.0,8.0,216.0,7.0,4.643962848297214,7.476635514018691,3.2407407407407405
149727,8305,0,8305.0,0.0,,,0.0,0.0,
149772,6332,652,4525.0,198.0,1807.0,454.0,10.296904611497157,4.375690607734806,25.124515771997785
149781,2874,194,2150.0,89.0,724.0,105.0,6.75017397355602,4.1395348837209305,14.502762430939226
149842,13988,176,13988.0,176.0,,,1.258221332570775,1.258221332570775,
150066,1228,37,1092.0,23.0,136.0,14.0,3.013029315960912,2.1062271062271063,10.294117647058822
150136,21089,401,15189.0,161.0,5900.0,240.0,1.9014652188344634,1.0599776153795508,4.067796610169491
150145,1167,127,1065.0,101.0,102.0,26.0,10.882604970008568,9.483568075117372,25.49019607843137
150163,5746,83,4489.0,70.0,1257.0,13.0,1.4444831186912634,1.5593673423925152,1.0342084327764518
150172,658,12,530.0,9.0,128.0,3.0,1.82370820668693,1.6981132075471699,2.34375
150215,151,0,,,151.0,0.0,0.0,,0.0
150251,182,0,182.0,0.0,,,0.0,0.0,
150288,279,27,,,279.0,27.0,9.67741935483871,,9.67741935483871
150303,319,0,319.0,0.0,,,0.0,0.0,
150400,1917,433,1917.0,433.0,,,22.58737610850287,22.58737610850287,
150428,25,0,25.0,0.0,,,0.0,0.0,
150455,753,130,696.0,123.0,57.0,7.0,17.264276228419657,17.67241379310345,12.280701754385964
150534,2114,119,1742.0,115.0,372.0,4.0,5.629139072847682,6.601607347876004,1.0752688172043012
150604,985,43,931.0,43.0,54.0,0.0,4.365482233502538,4.618689581095596,0.0
150668,847,115,780.0,114.0,67.0,1.0,13.57733175914994,14.615384615384617,1.4925373134328357
150677,2304,100,1795.0,58.0,509.0,42.0,4.340277777777778,3.231197771587744,8.25147347740668
150756,1243,40,1035.0,40.0,208.0,0.0,3.2180209171359615,3.864734299516908,0.0
150765,88,0,88.0,0.0,,,0.0,0.0,
150774,661,31,661.0,31.0,,,4.689863842662632,4.689863842662632,
150853,125,0,125.0,0.0,,,0.0,0.0,
150941,1776,55,1588.0,42.0,188.0,13.0,3.0968468468468466,2.644836272040302,6.914893617021277
150987,110710,0,110710.0,0.0,,,0.0,0.0,
151102,7206,451,6489.0,164.0,717.0,287.0,6.258673327782403,2.5273539836646632,40.0278940027894
151111,22534,1389,14504.0,298.0,8030.0,1091.0,6.164018816011361,2.0546056260341974,13.586550435865504
151263,5000,432,3603.0,381.0,1397.0,51.0,8.64,10.574521232306411,3.650680028632784
151290,2770,704,1650.0,165.0,1120.0,539.0,25.415162454873645,10.0,48.125
151306,9488,128,7600.0,86.0,1888.0,42.0,1.3490725126475547,1.1315789473684212,2.2245762711864407
151324,7895,272,6224.0,93.0,1671.0,179.0,3.4452184927169096,1.494215938303342,10.712148414123279
151333,2921,29,2705.0,15.0,216.0,14.0,0.9928106812735364,0.5545286506469501,6.481481481481481
151342,4631,95,4083.0,64.0,548.0,31.0,2.0513927877348306,1.56747489590987,5.656934306569343
151351,48424,4984,38093.0,1805.0,10331.0,3179.0,10.292416983314059,4.738403381198646,30.77146452424741
151360,3041,14,2778.0,10.0,263.0,4.0,0.46037487668530086,0.3599712023038157,1.520912547528517
151379,3736,18,3276.0,15.0,460.0,3.0,0.4817987152034261,0.4578754578754579,0.6521739130434783
151388,3203,49,2951.0,45.0,252.0,4.0,1.5298157976896658,1.5249068112504236,1.5873015873015872
151467,123,0,123.0,0.0,,,0.0,0.0,
151564,44,0,44.0,0.0,,,0.0,0.0,
151607,126,0,126.0,0.0,,,0.0,0.0,
151661,1052,0,1052.0,0.0,,,0.0,0.0,
151777,1276,6,988.0,4.0,288.0,2.0,0.4702194357366771,0.4048582995951417,0.6944444444444444
151786,3486,74,2378.0,59.0,1108.0,15.0,2.1227768215720024,2.48107653490328,1.3537906137184115
151801,2204,32,2075.0,32.0,129.0,0.0,1.4519056261343013,1.542168674698795,0.0
151810,198,5,150.0,4.0,48.0,1.0,2.525252525252525,2.666666666666667,2.083333333333333
151865,145,67,,,145.0,67.0,46.206896551724135,,46.206896551724135
151962,279,0,279.0,0.0,,,0.0,0.0,
152044,80,0,80.0,0.0,,,0.0,0.0,
152080,13042,1810,8880.0,664.0,4162.0,1146.0,13.878239533813833,7.4774774774774775,27.53483901970207
152099,640,94,505.0,91.0,135.0,3.0,14.6875,18.019801980198018,2.2222222222222223
152150,55,0,55.0,0.0,,,0.0,0.0,
152275,104,0,104.0,0.0,,,0.0,0.0,
152309,72,1,72.0,1.0,,,1.3888888888888888,1.3888888888888888,
152318,2334,195,2315.0,193.0,19.0,2.0,8.354755784061698,8.336933045356371,10.526315789473683
152336,1763,50,1567.0,46.0,196.0,4.0,2.836074872376631,2.935545628589662,2.0408163265306123
152381,1159,1,858.0,1.0,301.0,0.0,0.08628127696289906,0.11655011655011654,0.0
152390,1601,15,1505.0,14.0,96.0,1.0,0.9369144284821986,0.9302325581395349,1.0416666666666665
152451,183,16,,,183.0,16.0,8.743169398907105,,8.743169398907105
152497,145,0,145.0,0.0,,,0.0,0.0,
152530,2548,124,2503.0,113.0,45.0,11.0,4.866562009419153,4.514582500998801,24.444444444444443
152567,4646,50,4373.0,48.0,273.0,2.0,1.076194575979337,1.0976446375485938,0.7326007326007326
152600,2579,218,2123.0,87.0,456.0,131.0,8.452888716556807,4.097974564295808,28.728070175438596
152628,27,0,27.0,0.0,,,0.0,0.0,
152637,19795,202,19795.0,202.0,,,1.020459712048497,1.020459712048497,
152673,866,51,866.0,51.0,,,5.8891454965357966,5.8891454965357966,
152798,483,3,261.0,3.0,222.0,0.0,0.6211180124223602,1.1494252873563218,0.0
152992,947,82,766.0,78.0,181.0,4.0,8.658922914466736,10.182767624020887,2.209944751381215
